HOUSEID,TRAVDAY,SAMPSTRAT,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,PC,SPHONE,TAB,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,HHSTATE,HHSTFIPS,NUMADLT,YOUNGCHILD,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,SCRESP,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,RESP_CNT,WEBUSE17,SMPLSRCE,WTHHFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
40479659,02,02,01,6,3,05,02,01,05,05,05,01,05,03,05,05,02,03,04,04,04,01,2,12,TX,48,2,4,1,201611,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,6,01,02,268.10163996611,C,20,7000,1500,3000,20,7000,3000
40480596,03,02,01,2,2,07,01,01,01,01,05,01,05,04,04,05,04,03,04,05,04,01,2,3,TX,48,2,0,1,201701,01,10,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,175.367911445605,T,30,750,300,350,30,300,300
40480782,02,02,01,2,2,10,01,01,01,01,05,01,04,05,05,05,03,03,04,05,05,01,2,7,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,97,01,12420,2,01,02,281.318583176563,S,20,1500,750,750,05,7000,1500
40481722,07,02,02,1,1,05,02,03,05,03,05,02,05,05,05,05,05,04,05,05,05,02,1,0,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,02,02,378.700461481718,U,90,7000,3000,3000,90,7000,3000
40481768,06,02,01,1,1,09,01,01,-9,01,02,02,03,05,05,05,05,03,04,04,04,02,1,1,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,190.310351307297,U,60,7000,7000,5000,60,7000,7000
40483246,03,02,02,4,2,03,03,01,02,04,04,01,05,05,05,05,01,02,05,05,05,01,1,2,TX,48,2,2,1,201702,01,04,02,04,02,02,06,01,01,07,03,72,01,01,12420,4,01,02,1815.2219029425,T,40,3000,1500,1500,40,3000,1500
40483611,04,02,01,2,2,05,01,01,05,03,05,01,04,05,04,05,02,02,05,05,05,01,2,12,TX,48,2,0,1,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,144.573093459998,T,05,1500,750,1500,05,1500,300
40484577,06,02,01,2,2,07,01,01,02,02,04,01,05,04,04,05,02,03,02,02,02,01,2,10,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,179.271099025221,U,30,7000,3000,3000,30,7000,3000
40485551,06,02,02,1,1,05,02,01,04,05,05,01,04,05,05,05,05,03,05,05,05,02,1,7,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,696.697290808384,U,80,7000,3000,3000,80,7000,7000
40485727,03,02,02,1,0,04,01,01,04,01,04,04,03,02,04,05,04,03,01,01,01,02,0,6,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,269.554844866791,U,80,17000,7000,5000,80,17000,17000
40485824,04,02,01,2,2,08,01,01,05,03,05,01,03,03,05,05,05,05,05,05,05,01,2,11,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,175.750477797669,U,70,3000,1500,1500,50,7000,3000
40485916,06,02,01,5,2,08,01,01,02,02,04,01,05,05,05,05,02,03,01,01,05,01,3,21,TX,48,2,1,1,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,01,12420,5,01,02,565.697810767544,S,20,3000,750,1500,05,7000,1500
40486570,04,02,01,5,2,10,01,01,02,03,05,01,03,04,04,05,04,03,03,05,03,01,2,10,TX,48,2,2,2,201704,01,04,02,04,02,04,06,02,01,07,03,72,01,02,12420,5,01,02,528.869965730867,T,05,300,300,150,05,300,300
40487031,03,02,02,2,1,10,01,01,05,04,05,01,04,05,05,05,05,04,05,05,05,01,1,8,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,458.582328372083,S,30,7000,1500,3000,40,3000,1500
40487413,02,02,02,1,1,02,01,01,02,05,05,02,05,05,05,05,03,02,03,03,01,02,1,2,TX,48,1,0,0,201701,01,01,02,04,02,01,04,01,01,07,03,72,03,02,12420,1,01,02,204.899196940822,U,90,17000,7000,5000,90,7000,7000
40487647,04,02,01,1,1,08,01,02,05,01,05,01,05,05,05,05,05,05,04,05,05,02,1,6,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,155.589749392431,S,05,3000,750,1500,0,3000,750
40487678,06,02,02,1,1,05,01,03,05,02,02,02,05,05,05,05,02,04,02,02,04,02,1,6,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,311.323907636719,U,30,7000,3000,3000,30,7000,3000
40487718,01,02,01,4,2,07,01,01,02,04,03,01,05,05,05,05,02,03,05,05,05,01,2,11,TX,48,2,0,1,201612,01,06,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,469.002307687416,S,0,3000,750,1500,0,3000,1500
40487891,02,02,02,1,1,05,02,01,01,02,05,02,05,05,05,05,03,03,04,04,04,02,1,6,TX,48,1,0,0,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,01,187.241575646185,S,50,3000,1500,3000,50,3000,1500
40489289,03,02,01,1,2,-7,01,01,01,02,02,01,03,05,05,05,05,03,03,01,03,02,1,3,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5901633540695,S,50,7000,3000,3000,40,3000,1500
40489802,05,02,02,1,1,02,01,01,01,03,05,01,05,05,05,05,02,02,03,05,05,02,1,2,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,239.060891180262,U,70,7000,7000,5000,70,17000,7000
40489934,02,03,01,2,3,07,01,01,05,05,05,02,05,05,05,05,03,01,05,05,05,01,2,10,TX,48,2,0,0,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,99.0788660159877,S,40,7000,3000,3000,40,7000,3000
40490014,02,02,01,2,3,07,01,01,01,02,04,01,04,05,04,05,04,05,04,02,01,01,2,4,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,2,01,02,146.089893100013,S,30,7000,3000,3000,20,7000,3000
40490321,03,02,01,2,3,09,01,01,03,03,05,01,04,05,05,05,02,01,04,05,03,01,2,7,TX,48,2,0,2,201702,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,172.723334132126,R,05,50,50,25,05,50,50
40491119,02,02,01,2,2,10,01,01,01,02,05,02,05,05,05,05,04,04,04,04,04,01,2,0,TX,48,2,0,2,201701,02,02,02,04,02,01,04,01,01,07,03,72,02,02,12420,2,01,01,203.55027269682,S,20,1500,750,750,05,750,300
40491924,02,02,01,1,2,04,01,05,05,02,05,02,04,05,05,05,03,03,04,04,04,02,1,2,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5983638332636,S,05,3000,750,1500,0,3000,1500
40492325,04,02,01,4,1,05,01,01,01,03,04,01,05,05,05,05,01,02,05,04,05,01,2,8,TX,48,2,2,1,201702,01,04,02,04,02,02,06,01,01,07,03,72,97,01,12420,4,01,02,861.415198456121,R,30,750,300,150,20,750,300
40492741,07,02,01,1,2,11,01,01,05,02,02,01,04,05,05,05,03,03,04,04,04,02,1,5,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,606.244261983521,S,40,1500,750,750,50,3000,1500
40492993,05,02,01,1,1,03,05,05,05,-9,-9,03,-9,-9,-9,-9,04,04,-9,-9,-9,02,1,0,TX,48,1,0,0,201703,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,02,02,89.1682332387691,S,50,7000,3000,3000,05,3000,1500
40495475,04,02,02,1,1,07,01,01,05,01,05,01,04,05,04,05,04,04,04,05,02,02,1,4,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,231.209376893663,U,30,7000,3000,3000,30,7000,3000
40497118,07,02,01,2,2,08,01,01,01,01,05,01,-9,-9,04,05,02,03,03,05,02,01,2,6,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,484.959995558504,C,20,7000,3000,3000,30,7000,3000
40497710,03,02,01,2,2,06,01,01,01,-9,-9,01,-9,-9,-9,-9,05,05,05,05,05,01,2,8,TX,48,2,0,0,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.6044640858136,T,0,750,300,350,05,300,300
40497976,02,02,01,2,3,08,01,05,05,04,05,02,04,05,05,05,02,03,04,05,05,01,2,1,TX,48,2,0,0,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.6030572256674,U,50,3000,3000,3000,50,7000,3000
40498241,01,02,01,2,2,07,01,01,02,05,05,01,05,05,05,05,04,03,05,05,05,01,2,4,TX,48,2,0,1,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,199.774677063283,T,05,1500,300,750,05,7000,3000
40498952,05,02,01,2,2,06,02,05,01,02,05,01,05,05,05,05,01,02,01,04,04,01,2,5,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,209.639502698353,C,60,3000,1500,1500,60,3000,750
40499261,02,02,01,2,1,05,01,02,02,02,05,01,05,05,05,05,03,03,04,05,05,01,1,3,TX,48,2,0,1,201612,02,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,230.05460741328,S,05,3000,750,1500,20,7000,1500
40499334,03,02,01,5,2,11,01,01,01,01,05,01,05,01,05,05,04,04,04,04,04,01,2,0,TX,48,2,1,2,201612,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,5,01,02,171.224054579074,T,0,750,300,350,0,750,300
40499652,04,02,02,3,3,07,01,01,01,01,02,01,04,05,05,05,04,02,04,04,05,02,3,8,TX,48,3,0,3,201611,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,3,01,02,437.811248091188,S,30,1500,300,750,30,3000,750
40500200,03,02,01,2,2,10,01,01,01,01,-9,01,-9,-9,-9,-9,05,03,04,05,05,01,2,8,TX,48,2,0,0,201611,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,66.5948561685601,S,05,1500,750,750,05,1500,750
40500343,06,02,01,1,1,04,01,01,05,02,03,01,04,03,05,05,02,02,01,01,01,02,1,8,TX,48,1,0,1,201612,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,172.95767906809,U,60,7000,7000,5000,60,7000,7000
40500970,04,02,01,2,3,05,01,01,01,05,05,01,05,05,05,05,04,04,04,04,04,01,2,8,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,197.461398306314,C,05,7000,3000,5000,05,7000,3000
40501479,06,02,02,1,1,03,01,01,05,05,05,01,05,05,05,05,03,03,05,05,05,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,346.449129694921,U,60,7000,3000,5000,60,17000,7000
40501914,05,02,01,4,4,10,01,01,01,03,04,01,05,04,05,05,04,04,05,05,05,01,4,14,TX,48,4,0,4,201703,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,345.255257876576,S,20,7000,3000,3000,20,7000,3000
40502277,06,02,01,2,3,11,01,01,01,05,05,01,05,05,05,05,03,03,03,05,05,01,2,10,TX,48,2,0,1,201704,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,327.912863620818,T,0,1500,750,350,05,1500,750
40502363,02,02,01,2,2,07,01,01,01,05,05,01,05,05,05,05,04,04,05,05,05,01,2,0,TX,48,2,0,1,201611,01,02,02,04,02,01,04,01,01,07,03,72,06,01,12420,2,01,02,281.318583176563,S,05,3000,1500,1500,05,7000,1500
40502728,02,02,01,2,2,10,01,01,01,05,05,01,04,05,05,05,05,04,05,05,05,01,2,0,TX,48,2,0,2,201701,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,148.036788000047,R,05,300,50,75,05,300,50
40503058,02,02,01,2,2,11,01,01,01,04,05,01,05,05,05,05,05,03,05,05,05,01,1,5,TX,48,2,0,0,201612,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,66.6031184529134,R,20,300,300,150,05,50,50
40503561,03,02,01,1,1,06,01,01,04,05,05,01,04,05,05,05,05,04,05,05,05,02,1,8,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,144.796806439475,U,60,7000,3000,3000,30,7000,1500
40504786,02,02,01,1,2,03,01,01,05,05,05,01,05,05,05,05,01,01,04,04,04,02,1,3,TX,48,1,0,1,201702,01,09,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,174.929649282412,C,20,7000,1500,3000,30,3000,1500
40505549,06,02,02,1,1,02,01,01,05,03,05,01,05,05,05,05,02,03,03,04,04,02,1,0,TX,48,1,0,0,201701,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,200.475330182744,S,50,3000,1500,3000,50,3000,1500
40507121,04,02,01,1,1,03,01,05,01,01,02,03,05,05,05,05,03,03,03,03,03,02,1,1,TX,48,1,0,0,201704,01,01,02,04,02,01,04,01,01,07,03,72,-7,02,12420,1,01,02,318.897179247652,T,05,3000,750,1500,20,3000,1500
40507312,06,02,02,1,1,06,01,01,02,03,05,01,03,05,05,05,03,03,04,05,05,02,1,1,TX,48,1,0,1,201612,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,282.344206598075,S,60,3000,1500,1500,60,3000,1500
40507574,04,02,01,1,1,05,01,01,05,03,05,01,05,05,05,05,05,05,05,05,05,02,1,2,TX,48,1,0,1,201702,01,01,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,167.439159577867,R,05,50,50,25,20,50,50
40508409,06,02,01,3,1,09,01,01,02,01,05,01,05,05,05,05,04,03,02,03,04,01,2,0,TX,48,2,1,1,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,318.917083904644,T,20,1500,750,750,20,1500,300
40508643,05,02,01,3,2,10,01,01,02,04,05,01,04,05,05,05,03,04,02,03,04,01,2,8,TX,48,2,1,2,201611,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,161.142865748905,T,30,750,300,350,40,750,300
40509383,05,02,02,1,1,01,02,01,-9,01,01,-1,03,04,-9,-9,01,01,02,02,01,02,1,4,TX,48,1,0,0,201701,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,320.202226365145,S,50,3000,750,750,70,7000,3000
40509707,06,02,01,2,2,05,01,05,02,04,05,01,05,04,05,05,01,02,03,04,02,01,2,10,TX,48,2,0,1,201703,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,156.658412146991,R,05,300,300,150,05,300,300
40509950,07,02,02,1,1,06,01,05,05,03,04,01,05,05,05,05,04,03,04,03,03,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,446.415445836476,T,20,3000,750,750,30,1500,750
40510324,05,02,01,2,4,08,01,01,01,02,-9,01,-9,-9,-9,-9,03,02,02,03,03,01,2,5,TX,48,2,0,2,201704,01,02,02,04,02,04,06,02,01,07,03,72,01,01,12420,2,01,02,489.162786155081,T,05,750,300,350,05,300,300
40510617,05,02,01,1,1,07,01,01,-9,04,-9,01,-9,-9,-9,-9,03,02,05,05,05,02,1,3,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,157.307450240236,U,50,3000,3000,3000,60,7000,3000
40511609,02,02,01,2,2,06,01,03,01,01,05,01,05,05,05,05,03,04,03,03,03,01,2,7,TX,48,2,0,0,201703,02,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,81.8980300637815,C,20,1500,750,750,20,7000,3000
40512812,06,02,01,2,1,02,01,05,05,-9,-9,02,-9,-9,-9,-9,03,03,05,05,04,01,1,0,TX,48,2,0,0,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,144.52148213484,S,40,1500,750,750,50,3000,1500
40513067,02,02,01,5,2,05,01,01,02,03,05,01,04,04,05,05,02,02,02,03,03,01,2,18,TX,48,3,0,2,201701,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,5,01,02,371.260860330202,C,40,3000,1500,1500,20,3000,1500
40515618,07,02,01,2,2,08,05,02,02,02,03,01,05,05,05,05,01,03,04,04,04,01,2,2,TX,48,2,0,1,201704,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,02,02,917.246928828116,R,05,300,50,25,05,300,300
40515864,02,02,01,2,2,11,01,01,05,04,04,02,05,02,05,05,03,03,05,05,04,01,2,9,TX,48,2,0,1,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,105.959276238782,T,20,750,300,350,05,750,300
40516682,06,02,01,1,1,02,05,05,05,04,05,01,05,05,05,05,04,04,04,04,04,02,1,5,TX,48,1,0,0,201701,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,05,02,66.6043237776407,U,30,3000,1500,3000,05,7000,3000
40517233,04,02,02,2,2,09,01,01,01,04,05,02,03,05,05,05,05,05,05,05,05,01,2,5,TX,48,2,0,2,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,518.973601236843,C,60,7000,3000,3000,80,7000,7000
40518674,03,02,01,2,1,06,05,05,05,05,05,01,05,05,05,05,03,03,03,03,03,01,1,0,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,97,01,12420,2,05,02,245.162368245202,U,80,7000,3000,3000,40,3000,1500
40520083,07,02,01,2,2,08,01,01,02,01,04,01,04,05,04,05,02,04,04,04,04,01,2,9,TX,48,2,0,1,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,228.782082904234,S,20,7000,1500,3000,05,3000,750
40521483,06,02,01,2,2,08,01,04,04,05,05,01,05,05,05,05,04,04,04,04,04,01,2,14,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,197.257190421154,S,20,3000,750,1500,05,7000,3000
40521506,03,02,02,2,2,07,01,01,02,03,05,01,03,05,05,05,04,04,04,04,05,01,2,6,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,324.095305673042,U,80,7000,7000,5000,90,7000,7000
40522017,01,02,01,3,2,08,01,01,02,04,05,01,04,05,05,05,05,04,05,05,05,01,2,8,TX,48,2,1,2,201701,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,558.875881731573,C,20,7000,3000,3000,30,7000,3000
40522510,05,02,02,1,1,06,01,01,01,05,05,01,05,05,05,05,03,02,04,04,05,02,1,4,TX,48,1,0,1,201704,01,01,02,04,02,01,04,01,01,07,03,72,03,02,12420,1,01,02,689.119006685159,S,70,3000,1500,1500,80,3000,1500
40522752,07,02,01,2,1,07,01,01,02,04,02,01,04,05,05,05,05,05,05,05,05,01,2,6,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,557.307650032619,S,50,3000,750,750,50,1500,750
40523119,05,02,01,2,3,08,01,01,01,01,-9,02,04,05,04,05,02,02,03,03,03,01,2,0,TX,48,2,0,1,201701,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,142.648387808174,T,20,750,300,350,50,300,300
40524182,05,02,02,2,1,07,01,01,05,02,04,01,03,04,05,05,04,04,04,04,04,02,1,6,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,462.813119157013,U,60,7000,7000,5000,60,7000,7000
40525805,05,02,02,1,1,04,01,01,02,01,04,01,04,04,04,05,01,02,02,04,02,02,1,0,TX,48,1,0,0,201701,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,02,276.894750330496,U,70,17000,7000,5000,60,17000,7000
40526613,02,02,01,2,2,08,02,02,02,04,05,02,04,05,05,05,04,04,05,05,05,01,2,4,TX,48,2,0,1,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,02,02,140.034409816077,S,40,750,300,350,50,1500,300
40527438,02,02,01,2,2,10,01,01,01,05,05,01,05,05,05,-9,02,02,05,05,05,01,2,9,TX,48,2,0,0,201701,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,94.2074901629706,T,30,1500,750,750,05,1500,750
40528479,06,02,02,1,1,01,01,01,04,01,05,01,04,04,05,05,03,02,03,03,03,02,1,4,TX,48,1,0,0,201704,01,01,02,04,02,01,04,01,01,07,03,72,06,02,12420,1,01,02,350.106824046785,U,90,30000,7000,5000,90,30000,17000
40529571,05,02,02,1,1,09,01,01,01,03,05,01,05,05,05,05,03,03,02,03,03,02,1,3,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,01,171.600479127753,S,20,1500,750,750,20,7000,3000
40530429,03,02,02,3,0,03,03,01,01,01,05,01,05,05,05,05,05,05,05,05,05,01,2,8,TX,48,2,1,2,201704,01,04,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,1768.85465821211,R,05,300,300,150,20,300,300
40530947,01,02,01,1,2,02,01,01,04,03,04,01,05,05,05,05,03,05,04,05,05,02,1,0,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,313.349612883576,S,40,7000,3000,3000,40,7000,3000
40531698,04,02,01,2,3,08,01,02,01,03,-9,01,-9,-9,-9,-9,03,02,04,04,04,01,2,6,TX,48,2,0,0,201703,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,01,70.5434919876855,T,20,750,300,350,05,750,300
40531739,03,02,01,2,2,08,01,01,03,05,05,01,03,05,05,05,05,05,05,05,05,01,2,3,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,97,01,12420,2,01,02,365.795175629744,S,30,7000,3000,3000,40,7000,3000
40532510,02,02,01,2,1,04,04,04,01,05,05,01,05,05,05,05,04,04,05,05,05,01,1,6,TX,48,2,0,0,201702,01,10,02,04,02,02,06,01,01,07,03,72,02,02,12420,2,01,01,255.580725009839,T,20,300,50,75,20,3000,750
40533338,05,02,01,2,2,06,01,01,01,01,03,01,05,05,05,05,04,04,04,04,05,01,2,8,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,118.741684931035,U,50,7000,3000,3000,50,7000,3000
40533994,03,02,01,2,2,06,01,01,01,05,05,01,05,05,05,05,04,03,04,04,04,01,2,8,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,109.502156669377,C,50,7000,3000,3000,50,7000,3000
40535882,04,02,02,4,3,06,01,01,05,03,03,01,05,05,05,05,01,01,03,02,04,01,3,16,TX,48,3,0,2,201702,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,547.66355417199,U,70,7000,3000,3000,80,7000,3000
40536025,03,02,02,3,2,06,01,01,04,03,04,01,04,04,04,05,05,04,05,05,05,01,2,13,TX,48,2,0,2,201611,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,378.510883465248,T,20,750,300,350,20,1500,750
40536078,06,02,01,1,0,03,01,01,01,02,05,05,04,05,05,05,03,03,03,03,03,02,0,3,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,129.120389112588,C,20,3000,1500,1500,20,3000,1500
40536141,03,02,02,1,1,02,01,05,05,01,05,01,05,05,05,05,03,03,03,05,05,02,1,6,TX,48,1,0,0,201701,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,160.244333127574,U,70,17000,7000,5000,60,17000,7000
40537093,01,02,02,2,2,08,01,01,05,04,05,01,04,04,05,05,05,03,04,04,05,01,2,0,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,704.602726685077,C,80,7000,3000,5000,90,3000,3000
40537432,06,02,01,1,2,03,01,01,01,02,04,02,05,05,05,05,03,03,03,03,03,02,1,0,TX,48,1,0,0,201702,01,09,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,01,02,98.8285771542645,T,20,750,300,350,30,300,300
40538360,03,02,01,2,3,06,01,01,02,05,05,01,04,05,05,05,04,04,04,04,05,01,2,6,TX,48,2,0,2,201702,01,02,02,04,02,04,06,02,01,07,03,72,-7,01,12420,2,01,02,302.889874660898,R,20,750,300,150,20,300,50
40538714,02,02,01,2,1,04,02,02,01,01,05,01,05,05,05,05,03,05,05,05,05,01,2,12,TX,48,2,0,2,201704,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,288.93631208224,T,0,1500,750,350,0,750,300
40539278,06,02,01,1,2,03,01,01,01,05,05,01,02,05,05,05,02,02,04,04,04,02,1,6,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,240.606612588942,U,80,7000,3000,3000,60,7000,3000
40539950,03,02,01,4,2,08,01,01,01,04,04,01,04,05,05,05,03,03,04,04,04,01,2,5,TX,48,2,1,1,201704,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,617.785722824942,S,40,1500,750,750,40,1500,300
40540053,02,02,02,2,2,08,01,01,03,04,05,01,03,05,05,05,05,03,05,05,05,01,2,9,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,454.149668217105,S,60,1500,750,750,50,1500,750
40541897,02,02,01,4,3,11,01,01,04,03,04,01,05,04,05,05,04,04,05,05,05,01,3,5,TX,48,2,0,1,201701,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,140.777845365912,S,05,7000,1500,3000,0,3000,1500
40542512,02,02,01,1,1,04,02,-9,-9,-9,-9,01,-9,-9,-9,-9,02,-9,-9,-9,-9,02,1,0,TX,48,1,0,0,201704,01,09,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,02,02,269.952292420547,T,20,50,50,25,30,50,50
40543454,05,02,01,3,4,11,01,01,05,05,03,01,04,05,05,05,05,05,05,05,05,01,2,5,TX,48,2,1,1,201701,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,121.742264453304,U,50,7000,3000,3000,40,7000,3000
40544562,06,02,01,1,4,08,01,01,02,03,03,01,02,05,04,05,05,01,03,03,03,02,1,5,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,192.47992775323,U,50,7000,3000,3000,60,7000,3000
40545303,02,02,02,4,2,08,01,01,01,05,05,01,05,05,05,05,05,04,05,05,05,01,2,19,TX,48,2,0,1,201701,01,06,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,454.265017536968,S,70,3000,1500,1500,05,7000,1500
