GEOID,car_access,transit_access,ratio
48453001861,731291,699,9.558438432853679e-4
48491020313,673717,2571,0.003816142386194797
48491020201,8861,1142,0.12887935898882744
48453001855,673602,5226,0.007758290503888053
48491020504,838324,8472,0.010105877918322749
48021950200,334810,2849,0.008509303784235835
48453001766,0,0,NA
48209010803,5386,799,0.14834756776828814
48453001916,636935,2389,0.003750775196841122
48453001911,851662,9090,0.010673248307427125
48453001840,757293,2944,0.0038875309820637456
48491021401,440190,1209,0.002746541266271383
48453001856,617397,3530,0.005717552887364208
48209010200,157649,9543,0.06053320985226675
48491021503,679012,3643,0.005365148185893622
48021950502,8599,854,0.0993138737062449
48453001765,250143,4626,0.018493421762751705
48453001785,730997,2070,0.0028317489675060226
48209010808,20900,2877,0.1376555023923445
48055960700,24882,1636,0.06575034161241058
48453002432,557689,1675,0.0030034660895230138
48491021000,121335,1058,0.008719660444224668
48209010906,249295,1031,0.00413566256844301
48453001742,264793,2719,0.010268398333792813
48453000102,868974,2362,0.0027181480688720262
48491020322,678699,1733,0.0025534146948794677
48491020203,66258,133,0.002007304778290923
48209010902,222917,7692,0.03450611662636766
48453001813,853103,6819,0.007993173157285814
48453001824,832585,858,0.0010305254118198142
48453001719,822069,791,9.622063354779222e-4
48453002423,657740,682,0.0010368838750874207
48453001820,854738,7499,0.008773448705919241
48491020314,280683,698,0.0024867911487336247
48491020503,662075,10670,0.01611599894271797
48453001729,709536,1236,0.001741983493437965
48491021601,49713,1217,0.0244805181743206
48453002111,804600,3741,0.004649515287099179
48453002209,358560,3512,0.009794734493529675
48453002310,680136,1207,0.0017746450709858028
48491021507,582940,6594,0.01131162726867259
48491020112,140415,2118,0.015083858562119431
48453001777,716569,1000,0.0013955390199687679
48491020316,658534,1405,0.002133526894587068
48453001707,850059,11775,0.013851979686115904
48453001771,261554,742,0.002836890278871667
48491020110,63252,1487,0.02350913805097072
48453001847,823955,3045,0.0036955901717933624
48453000603,830587,21266,0.02560357915546475
48491020704,724418,3354,0.004629923607640893
48209010302,153536,1377,0.008968580658607754
48491020506,633119,1114,0.0017595428347593422
48453000306,845543,5969,0.007059368949893737
48453001910,824456,12711,0.015417438893039774
48453002430,662916,578,8.719053394396877e-4
48453002202,649130,984,0.0015158750943570626
48453000402,849077,24429,0.028771242184159974
48209010910,485655,3187,0.006562271571382978
48453001769,664165,1121,0.0016878335955673666
48453001826,806026,2269,0.0028150456685020085
48491021202,153778,601,0.003908231346486494
48491020115,280411,863,0.0030776253428003893
48453002207,600228,569,9.479731035539828e-4
48491020808,155305,1204,0.007752487041627764
48453001718,836978,5780,0.006905796807084535
48453001705,802308,2603,0.003244389935037417
48453001303,830769,14412,0.017347782596606277
48453001604,837656,1076,0.0012845368504493491
48453000803,854983,26442,0.030926930710903022
48453001901,774832,4601,0.005938061412022219
48453001918,745886,7174,0.009618091772737388
48491020105,133565,524,0.0039231834687230936
48453001784,301710,3472,0.011507739219780584
48453001606,850580,4163,0.004894307413764725
48491020509,522010,856,0.0016398153292082527
48453000902,808550,12330,0.015249520747016264
48491020311,729733,5035,0.006899783893561069
48453001733,381107,860,0.00225658410892479
48209010804,33429,1968,0.05887104011487032
48209010905,17023,1013,0.05950772484285966
48491020708,633994,1346,0.002123048483108673
48491020317,626757,4797,0.007653683963641411
48453002424,658272,1002,0.0015221671284818433
48453002428,532239,1833,0.0034439415375423447
48491021505,600530,1411,0.002349591194444907
48209010807,7100,1215,0.17112676056338028
48453001779,22368,620,0.027718168812589414
