"","fromId","toId","miles"
"365","48453001823","48453001818",2.84961537027601
"366","48453001823","48453001821",1.86473958268607
"367","48453001823","48453001812",3.48652242534207
"368","48453001823","48453001822",0.892291249829123
"369","48453001823","48453001845",2.260554015932
"370","48453001823","48453001806",1.74667876272261
"371","48453001823","48453001819",1.4397206308176
"372","48453001823","48453001849",3.19882684827321
"373","48453001823","48453002105",4.42541663041992
"374","48453001823","48453001848",4.15014850808406
"375","48453001823","48453001839",4.30859855592976
"376","48453001823","48453001835",3.3920737693713
"377","48453001823","48453001813",2.34754619906297
"378","48453001823","48453001824",1.84858389153318
"379","48453001823","48453001820",2.24004871562255
"380","48453001823","48453001826",2.93225794425044
"381","48491020327","48491020327",0.16031416605565
"382","48491020327","48491020321",3.10313544682914
"383","48491020327","48491020328",1.48010985869984
"384","48491020327","48491020326",2.65388295823132
"385","48491020327","48491020325",1.97037294791654
"386","48491020327","48491020320",2.66941727664757
"387","48491020327","48491020312",4.44654330346602
"388","48491020327","48491020324",3.18888488448681
"389","48491020327","48491020323",2.0871910224067
"390","48491020327","48491020313",2.22513576994296
"391","48491020327","48491020322",2.08656964967005
"392","48491020327","48491020316",3.10872780145898
"393","48491020327","48491020317",3.86183155827855
"394","48453001817","48453001805",2.33076913517343
"395","48453001817","48453001501",2.12323064113239
"396","48453001817","48453001823",3.89227882237439
"397","48453001817","48453001817",0.246063603713323
"398","48453001817","48453000205",3.50827047112481
"399","48453001817","48453001804",3.046590527794
"400","48453001817","48453001754",4.12032261672487
"401","48453001817","48453001505",2.92107323499074
"402","48453001817","48453000203",4.40180446642723
"403","48453001817","48453001752",1.67770638895448
"404","48453001817","48453001504",2.31896305317708
"405","48453001817","48453001844",3.44302633377658
"406","48453001817","48453001753",2.64021275802503
"407","48453001817","48453001850",4.36452210222824
"408","48453001817","48453000206",3.45048280661638
"409","48453001817","48453001706",2.38110032684206
"410","48453001817","48453001503",3.66982738265376
"411","48453001817","48453001843",3.37156846906185
"412","48453001817","48453001818",1.18185094510793
"413","48453001817","48453001821",2.55943430226055
"414","48453001817","48453001812",4.19613009059614
"415","48453001817","48453001822",3.43370574272683
"416","48453001817","48453001845",4.13585693514111
"417","48453001817","48453001806",2.92852970783054
"418","48453001817","48453001819",2.56191979320715
"419","48453001817","48453001722",3.35603415064561
"420","48453001817","48453001751",2.17791144195757
"421","48453001817","48453001849",2.49108330122908
"422","48453001817","48453001757",4.55652627785303
"423","48453001817","48453000101",4.25888873699778
"424","48453001817","48453000102",3.98859159655511
"425","48453001817","48453001813",4.54969117774989
"426","48453001817","48453001719",4.1756247902867
"427","48453001817","48453001820",1.79949544533784
"428","48453001817","48453001707",1.17439447226813
"429","48453001817","48453001718",2.83594517006972
"430","48453001817","48453001705",3.30259609529372
"431","48453002005","48453002307",3.21063293026955
"432","48453002005","48453002005",0.150993575005903
"433","48453002005","48453001307",0.988604024009843
"434","48453002005","48453002316",4.10354555283532
"435","48453002005","48453001401",3.14663153839462
"436","48453002005","48453002002",1.30301862875464
"437","48453002005","48453001713",2.92107323499074
"438","48453002005","48453002409",2.97761815402587
"439","48453002005","48453002004",1.58263636024706
"440","48453002005","48453001403",3.63005952750817
"441","48453002005","48453001750",3.5393391079573
"442","48453002005","48453001308",1.57269439646066
"443","48453002005","48453002315",3.78105310251407
"444","48453002005","48453002308",2.420246809251
"445","48453002005","48453001402",3.24170156710204
"446","48453002005","48453002411",3.62633129108827
"447","48453002005","48453002413",4.38689152074764
"448","48453002005","48453002003",1.7702909267153
"449","48453002005","48453002410",2.95462736276983
"450","48453002005","48453001712",1.95173176581704
"451","48453002005","48453001915",4.07931201610598
"452","48453002005","48453001200",3.82019958492301
"453","48453002005","48453001728",4.15263399903066
"454","48453002005","48453001304",1.30426137422794
"455","48453002005","48453001100",3.90035666795084
"456","48453002005","48453001305",2.52277331079822
"457","48453002005","48453002402",3.32123727739322
"458","48453002005","48453002403",2.61722196676899
"459","48453002005","48453001911",3.64310835497782
"460","48453002005","48453001303",2.34133247169647
"461","48453002005","48453001901",1.72555208967651
"462","48453002005","48453002424",4.26634520983757
"463","48453001745","48453001745",0.200703393937888
"464","48453001745","48453002500",1.56585929635751
"465","48453001745","48453001754",1.87157468278922
"466","48453001745","48453001846",4.29057874656692
"467","48453001745","48453001844",3.84567586712565
"468","48453001745","48453001829",2.83159556091317
"469","48453001745","48453001753",2.93909304435359
"470","48453001745","48453001850",3.43059887904358
"471","48453001745","48453001828",2.81046888786708
"472","48453001745","48453001706",3.89973529521419
"473","48453001745","48491020405",4.44902879441262
"474","48453001745","48453001843",4.43970820336287
"475","48453001745","48453001722",2.59485254824959
