from_id,percentile,cutoff,accessibility
48491021502,50,30,4282
48453001822,50,30,12100
48491020325,50,30,1078
48453002411,50,30,12953
48209010600,50,30,1833
48209010701,50,30,887
48453001764,50,30,1936
48453001919,50,30,12967
48209010400,50,30,10288
48209010100,50,30,9676
48209010304,50,30,3355
48055960400,50,30,697
48055960200,50,30,1599
48453001858,50,30,2248
48453001862,50,30,1827
48209010806,50,30,1949
48453002317,50,30,982
48453002313,50,30,5616
48453002312,50,30,2441
48453002413,50,30,9376
48453002433,50,30,2773
48491020505,50,30,3097
48453002431,50,30,11829
48453001845,50,30,6643
48453002210,50,30,224
48453002003,50,30,10348
48453002304,50,30,9157
48453001776,50,30,3054
48453001741,50,30,1092
48453001806,50,30,11453
48453001819,50,30,14557
48453002410,50,30,6262
48491020301,50,30,2360
48491021402,50,30,7488
48453001722,50,30,22388
48453001740,50,30,1138
48453001751,50,30,16387
48453002109,50,30,4908
48491021403,50,30,4465
48491020320,50,30,5520
48491020411,50,30,2727
48491020604,50,30,1043
48491020807,50,30,269
48491020312,50,30,8971
48453002407,50,30,1089
48453001849,50,30,43189
48453001913,50,30,991
48453002105,50,30,17909
48453001712,50,30,4975
48491020324,50,30,2440
48491020319,50,30,412
48453001908,50,30,6344
48453001761,50,30,6716
48453001783,50,30,833
48491020410,50,30,6186
48491020703,50,30,20693
48491020707,50,30,4135
48453001755,50,30,1642
48021950400,50,30,6845
48491020310,50,30,819
48453001781,50,30,2481
48453001917,50,30,6816
48209010500,50,30,9232
48453001851,50,30,10344
48453001915,50,30,12227
48491020406,50,30,7792
48453001200,50,30,101626
48491021504,50,30,5477
48209010901,50,30,1465
48453002425,50,30,405
48491020108,50,30,1622
48491020204,50,30,856
48453001728,50,30,2760
48021950801,50,30,142
48491021602,50,30,370
48491020809,50,30,679
48453001848,50,30,8914
48453001304,50,30,19880
48453001912,50,30,8350
48491020323,50,30,1737
48453001839,50,30,7333
48453001737,50,30,2908
48453001603,50,30,23145
48453001842,50,30,5639
48453002421,50,30,4091
48491020510,50,30,1868
48453001780,50,30,1005
48453001100,50,30,141403
48453001305,50,30,70614
48453000304,50,30,36684
48453001756,50,30,5325
48491020403,50,30,5062
48491020315,50,30,1457
48453002104,50,30,13515
48491020106,50,30,669
48491021603,50,30,1676
48453001757,50,30,995
48453001835,50,30,1165
48453002402,50,30,7574
48453000302,50,30,49945
48453002422,50,30,3381
48453001716,50,30,4192
48453002403,50,30,7451
48453000307,50,30,32761
48453002112,50,30,4484
48209010303,50,30,3373
48491020900,50,30,588
48453001786,50,30,8794
48453000101,50,30,23691
48453001861,50,30,3935
48491020313,50,30,3444
48491020201,50,30,1143
48453001855,50,30,5274
48491020504,50,30,10119
48021950200,50,30,2849
48453001766,50,30,0
48209010803,50,30,799
48453001916,50,30,2400
48453001911,50,30,11772
48453001840,50,30,5024
48491021401,50,30,1243
48453001856,50,30,3538
48209010200,50,30,10001
48491021503,50,30,5712
48021950502,50,30,856
48453001765,50,30,4661
48453001785,50,30,2937
48209010808,50,30,2878
48055960700,50,30,1636
48453002432,50,30,1683
48491021000,50,30,1061
48209010906,50,30,1032
48453001742,50,30,2723
48453000102,50,30,4971
48491020322,50,30,2810
48491020203,50,30,133
48209010902,50,30,7696
48453001813,50,30,9188
48453001824,50,30,3065
48453001719,50,30,1599
48453002423,50,30,3159
48453001820,50,30,17403
48491020314,50,30,720
48491020503,50,30,10838
48453001729,50,30,2683
48491021601,50,30,1218
48453002111,50,30,4587
48453002209,50,30,3512
48453002310,50,30,1207
48491021507,50,30,7345
48491020112,50,30,2119
48453001777,50,30,2429
48491020316,50,30,1829
48453001707,50,30,20331
48453001771,50,30,767
48491020110,50,30,1566
48453001847,50,30,7168
48453000603,50,30,59139
48491020704,50,30,4681
48209010302,50,30,1382
48491020506,50,30,2127
48453000306,50,30,11394
48453001910,50,30,14619
48453002430,50,30,986
48453002202,50,30,987
48453000402,50,30,36002
48209010910,50,30,3188
48453001769,50,30,1121
48453001826,50,30,4859
48491021202,50,30,919
48491020115,50,30,864
48453002207,50,30,569
48491020808,50,30,1212
48453001718,50,30,10165
48453001705,50,30,4776
48453001303,50,30,46015
48453001604,50,30,3704
48453000803,50,30,58166
48453001901,50,30,8887
48453001918,50,30,7252
48491020105,50,30,524
48453001784,50,30,3475
48453001606,50,30,13923
48491020509,50,30,859
48453000902,50,30,28663
48491020311,50,30,5923
48453001733,50,30,861
48209010804,50,30,1968
48209010905,50,30,1072
48491020708,50,30,2144
48491020317,50,30,5123
48453002424,50,30,2352
48453002428,50,30,1833
48491021505,50,30,2443
48209010807,50,30,1216
48453001779,50,30,620
